merchant_id,merchant_name,merchant_category,location_zip,years_in_business,avg_transaction_value,chargeback_rate,risk_tier
Merch_00340,Caldwell Llc,Wholesale,02976,3,112.3,0.0363,Low
Merch_00341,Moore Group,Retail,1434,22,58.23,0.0154,Medium
Merch_00342,Aguirre Plc,Unknown,1694,6,$110.11,0.0272,Low
Merch_00343,Gross-Brown,Manufacturing,34900,13,29.01,0.0455,Medium
Merch_00344,Cherry Inc,Manufacturing,38414,Unknown,195.35,0.0163,Low
Merch_00345,Hernandez Group,Services,11503,2,Unknown,0.0107,Low
Merch_00346,"Fox, Duke And Randolph",Unknown,07950,5,46.8,0.0097,Medium
Merch_00347,Martin-King,Wholesale,77048,1,Unknown,0.0065,Low
Merch_00348,Garrett-Fitzgerald,Services,70932,Unknown,$45.46,0.0064,Low
Merch_00349,"Krueger, Frost And Taylor",Unknown,34813,0,$234.24,0.0257,Low
Merch_00350,"Thompson, Wood And Ryan",Retail,22117,Unknown,260.52,0.0115,Low
Merch_00351,"Dunn, Wade And Bradshaw",Wholesale,24216,7,268.98,0.0131,Low
Merch_00352,Williams-Cooper,Unknown,29914,8,127.46,0.79%,Medium
Merch_00353,Ruiz-Smith,Digital,20860,1,$28.55,Unknown,Unknown
Merch_00354,Foster-Taylor,Unknown,37477,2,58.24,0.022,Low
Merch_00355,"Hall, Nguyen And Lindsey",Digital,47984,26,Unknown,0.0095,High
Merch_00356,Williams-Short,Services,38707,4,Unknown,0.0092,Medium
Merch_00357,"Edwards, Gibson And Osborne",Wholesale,Abc12,5,40.76,0.0174,Low
Merch_00358,Martin-Horton,Unknown,Abc12,0,$109.99,0.8897,Medium
Merch_00359,Wong-Pena,Other,16521,1,99.61,0.0068,Low
Merch_00360,Marshall-Washington,Services,68775,2 Years,53.88,0.0149,Unknown
Merch_00361,Norris-Hubbard,Wholesale,33660,Unknown,102.67,Unknown,Low
Merch_00362,Gonzalez Llc,Unknown,06151,6,68.51,0.006,Low
Merch_00363,Comp&Ny Inc,Unknown,7915,7 Years,Unknown,0.0284,Low
Merch_00364,Goods-Llc,Wholesale,07575,16,32.75,0.0041,Medium
Merch_00365,Trade-Co,Services,79958,Unknown,51.29,0.004,Low
Merch_00366,Santiago-Sanchez,Retail,46052,0,$107.47,Unknown,Medium
Merch_00367,Riley-Coleman,Manufacturing,06627,4,859.99,0.0078,Low
Merch_00368,"Cox, Jackson And Nunez",Manufacturing,46265,2,128.5,0.0217,Medium
Merch_00369,Collins And Sons,Services,39041,1,14.56,0.0309,Low
Merch_00370,Nicholson Plc,Wholesale,90722,0,68.06,0.0277,Low
Merch_00371,Biz-Corp,Unknown,26827,3,2.52,Unknown,Unknown
Merch_00372,Lamb-Pennington,Unknown,88672,20,Unknown,0.79%,Low
Merch_00373,Goods-Llc,Services,88888Extra,2,$86.85,0.021,Low
Merch_00374,Mckinney-Andersen,Services,25994,10,43.8,0.0287,Low
Merch_00375,Comp&Ny Inc,Digital,93271Extra,3,1.71,0.011,Low
Merch_00376,"Sanders, Martinez And Carrillo",Manufacturing,Abc12,3,$55.38,0.0152,Medium
Merch_00377,Salinas Inc,Digital,40011,-9,231.91,0.0205,Unknown
Merch_00378,"Moore, Williams And Morris",Manufacturing,56983,0 Years,$105.29,0.0201,Low
Merch_00379,Berry Ltd,Wholesale,82965,6,554.78,0.0081,Low
Merch_00380,"Hanson, Booth And Glenn",Unknown,70409,2,76.54,0.0718,Low
Merch_00381,Gilbert Plc,Manufacturing,Abc12,0,47.53,0.0377,High
Merch_00382,Trade-Co,Manufacturing,28104,7,$22.64,0.0057,Medium
Merch_00383,Moore-Roach,Digital,48033,Unknown,63.43,0.0286,Low
Merch_00384,"Powell, Hopkins And Henderson",Wholesale,58588,3,49.65,0.0271,High
Merch_00385,Goods-Llc,Unknown,58046,5,56.54,0.0406,Low
Merch_00386,"Taylor, Hunter And Baker",Wholesale,20663,1,$97.46,0.0271,Low
Merch_00387,Miller Ltd,Retail,88676,0,91.8,0.0325,Low
Merch_00388,Patrick-Johnson,Wholesale,Abc12,10,$73.44,0.0181,Low
Merch_00389,Hobbs-Howell,Digital,15230,0,99.29,0.0437,High
Merch_00390,"Campbell, Fields And Brown",Services,69831,12,107.0,Unknown,Low
Merch_00391,Carson Llc,Digital,49086,4,15.96,0.0211,Low
Merch_00392,"Dominguez, Moran And Weaver",Unknown,52089,0,53.18,0.0104,Medium
Merch_00393,Williams Llc,Retail,60819,13,30.46,0.98%,Low
Merch_00394,"Schmidt, Allen And Lyons",Wholesale,62311,5,205.81,0.029,Medium
Merch_00395,"Williams, Hawkins And Robinson",Services,93336,24,83.79,Unknown,Low
Merch_00396,Wyatt Inc,Digital,4752,Unknown,$2.66,0.02,Low
Merch_00397,Goods-Llc,Digital,23744,3,Unknown,0.0052,Low
Merch_00398,Fisher Llc,Digital,50408,Unknown,$89.02,0.009,Medium
Merch_00399,"Olson, George And Carr",Unknown,75267,4,$825.34,0.0076,Low
Merch_00400,"Pittman, Massey And Morris",Unknown,07433,2,20.53,0.0112,Medium
Merch_00401,Johnson-Thomas,Other,15439,4,73.59,0.0038,Low
Merch_00402,Cobb Ltd,Wholesale,07694,3,15.98,0.022,Low
Merch_00403,Fry-Mitchell,Services,37109,0,122.42,0.009,Medium
Merch_00404,"Rodriguez, Gonzalez And Jenkins",Services,88180,0,$76.06,0.0243,Medium
Merch_00405,Green Plc,Digital,22522,3,$23.88,0.0614,Low
Merch_00406,Powers-Miller,Digital,99317,1,Unknown,Unknown,Low
Merch_00407,"Brown, Garcia And Mack",Unknown,91466Extra,2,10.24,0.004,Medium
Merch_00408,"Christian, Wright And Mack",Unknown,Abc12,0,38.62,0.0227,Medium
Merch_00409,Diaz Inc,Unknown,57234,13,$25.16,0.0064,Medium
Merch_00410,Hall Group,Retail,Unknown,8,624.25,0.0189,Low
Merch_00411,Owens-Baldwin,Manufacturing,60916,0 Years,56.45,0.0258,Low
Merch_00412,"Tran, Davis And Barnett",Manufacturing,40088,1,33.57,0.0327,Low
Merch_00413,"Williams, Mcmahon And Goodwin",Manufacturing,Abc12,6,59.74,0.005,Unknown
Merch_00414,Wade-Wilson,Services,15828,7,45.23,0.0075,Low
Merch_00415,Simpson Inc,Unknown,00718,2,37.09,Unknown,Medium
Merch_00416,Perkins-Williams,Unknown,02454,3 Years,209.85,0.014,Low
Merch_00417,Biz-Corp,Unknown,83681,1 Years,52.6,Unknown,Low
Merch_00418,Molina Inc,Manufacturing,Abc12,-3,Unknown,0.0218,Low
Merch_00419,Wilcox Llc,Retail,7145,3,27.09,0.0117,Medium
Merch_00420,Burns Inc,Wholesale,Unknown,0,27.5,0.0042,Medium
Merch_00421,Supply-Partners,Manufacturing,41004,4,$37.33,0.0169,High
Merch_00422,Kramer-Lamb,Retail,2213,10,30.57,0.0144,Unknown
Merch_00423,Green-Wilson,Services,Abc12,0 Years,99.68,0.0239,Medium
Merch_00424,Biz-Corp,Manufacturing,7035,8,39.48,0.0223,Low
Merch_00425,Sheppard-Taylor,Digital,Abc12,3,69.35,0.0481,Low
Merch_00426,"Ali, Lucas And Carroll",Manufacturing,70812,21,Unknown,0.0189,Unknown
Merch_00427,Mcclure Ltd,Retail,1154,9,Unknown,0.0544,Low
Merch_00428,Smith-Smith,Unknown,99380,1,211.57,0.0252,Low
Merch_00429,Jones Ltd,Services,65849,9,126.23,3.06%,Low
Merch_00430,Allen-Bell,Services,12242,Unknown,$34.34,0.036,Medium
Merch_00431,Acosta Group,Unknown,42766,4 Years,79.11,0.0421,High
Merch_00432,Henry Inc,Unknown,Abc12,0,346.51,0.034,Low
Merch_00433,Fleming-Mata,Services,39801,1,324.24,0.0265,Low
Merch_00434,Stein-Wood,Unknown,67023,0,$21.93,0.0105,Low
Merch_00435,Cunningham-Brown,Retail,1649,4,17.62,0.0469,Low
Merch_00436,Carlson Inc,Manufacturing,8337,6,95.21,0.0082,Medium
Merch_00437,Henry Plc,Services,49672,0,553.5,0.048,Medium
Merch_00438,Chaney-Rogers,Unknown,78632,1 Years,17.25,0.0222,Medium
Merch_00439,Tanner-Thomas,Services,70968,6,91.02,0.0058,Medium
Merch_00440,"Manning, Newton And Roberts",Unknown,7167,9 Years,Unknown,0.009,Low
Merch_00441,Green Inc,Services,Abc12,5,25.3,0.0202,Low
Merch_00442,Ramirez Plc,Digital,20353,Unknown,764.27,0.0219,Low
Merch_00443,Supply-Partners,Unknown,93887,3,$7.93,0.0065,Medium
Merch_00444,Rodriguez-Gomez,Services,52664,Unknown,-6.87,0.0195,Unknown
Merch_00445,"Day, Burgess And Smith",Other,53215,13,133.32,0.04,Medium
Merch_00446,"Kim, Lewis And Haynes",Unknown,97533,3,$20.05,0.0059,Low
Merch_00447,Rodriguez-Ware,Retail,65449,Unknown,-2.67,0.0185,Low
Merch_00448,"Mercer, Rivera And Kirby",Retail,89764,3,9.09,0.0069,Unknown
Merch_00449,Collier Ltd,Digital,Abc12,Unknown,97.41,0.0501,Medium
Merch_00450,Orr Group,Unknown,18068,1,$41.44,Unknown,Low
Merch_00451,Harvey-Williams,Digital,51067,0 Years,85.14,0.0131,Low
Merch_00452,"Mcdonald, Hale And Smith",Unknown,6339,5,230.02,0.0374,High
Merch_00453,Henry Group,Services,78337Extra,1,143.49,0.0135,Low
Merch_00454,Rodriguez Ltd,Services,Abc12,3,8.01,0.002,Low
Merch_00455,Flores And Sons,Unknown,06663,11,Unknown,0.0123,Medium
Merch_00456,Harris-Jones,Wholesale,43075,0,86.77,0.0242,Low
Merch_00457,Gentry Ltd,Retail,61701,Unknown,20.53,0.0201,Unknown
Merch_00458,"Jones, Escobar And Trujillo",Unknown,91506,1,197.99,0.0051,Low
Merch_00459,Watson-Morris,Unknown,36145Extra,0 Years,45.8,0.0195,Low
Merch_00460,Paul-Davis,Unknown,9534,5 Years,Unknown,1.81%,High
Merch_00461,Anderson-Robles,Digital,Abc12,1,9.76,0.0071,Low
Merch_00462,Owens And Sons,Retail,Unknown,4,66.57,0.0156,High
Merch_00463,"Gonzalez, Cooper And Wilson",Wholesale,13709,0,112.95,0.1048,Low
Merch_00464,Martinez Llc,Manufacturing,93935Extra,11,11.0,0.0031,Low
Merch_00465,Trade-Co,Retail,57693,2,19.03,0.0132,Medium
Merch_00466,Williams Inc,Unknown,49025,4,$131.85,0.0214,Medium
Merch_00467,Chavez-Johnson,Manufacturing,Unknown,2,54.98,0.011,Low
Merch_00468,Goods-Llc,Manufacturing,8702,1,32.4,0.0061,Medium
Merch_00469,Supply-Partners,Retail,4498,-1,$315.95,0.59%,Medium
Merch_00470,Henson Plc,Retail,08603,9,Unknown,0.007,Low
Merch_00471,Curtis-Lynch,Services,44284,0,Unknown,0.0192,Low
Merch_00472,Barber Ltd,Unknown,47922,Unknown,36.98,0.0204,Low
Merch_00473,"Gomez, Phillips And Schmitt",Unknown,21644,7,219.88,1.95%,High
Merch_00474,Smith-Wilson,Manufacturing,42673,4,$111.68,0.0151,Low
Merch_00475,Young-Lozano,Manufacturing,35181,3,57.83,0.0188,Unknown
Merch_00476,"Adams, Mahoney And Jacobs",Unknown,72406,4,51.05,0.0194,Low
Merch_00477,"Evans, Barnett And Duarte",Digital,2756,4,81.83,0.0134,High
Merch_00478,Smith-Kelly,Wholesale,3749,0,41.48,0.043,Low
Merch_00479,Rogers-House,Digital,47241,4,Unknown,0.0129,Low
Merch_00480,Cummings Ltd,Unknown,80878,2,198.46,Unknown,Low
Merch_00481,Goods-Llc,Services,70459,5,-25.81,0.0167,Low
Merch_00482,Owens-Stevenson,Services,77770,1,$31.44,0.0255,Medium
Merch_00483,Bauer-Smith,Retail,Abc12,17 Years,130.39,0.0164,Low
Merch_00484,Biz-Corp,Unknown,35248,Unknown,71.37,0.0407,Low
Merch_00485,Kim Group,Retail,67948,4,191.13,0.0023,Medium
Merch_00486,Howard Llc,Manufacturing,08109,2,57.47,0.0043,Low
Merch_00487,Biz-Corp,Wholesale,Unknown,3,$42.79,Unknown,Low
Merch_00488,Ferguson-Leonard,Retail,65657,8,59.75,0.0164,Medium
Merch_00489,Johns-Gonzalez,Unknown,72037,1,54.91,0.0173,Low
Merch_00490,Campbell Llc,Digital,Abc12,4,71.26,0.027,Low
Merch_00491,"Hernandez, Shields And Payne",Unknown,50318,8 Years,42.24,0.0121,Low
Merch_00492,Comp&Ny Inc,Unknown,70576,2,137.92,0.024,Medium
Merch_00493,"Klein, Ortega And Fitzgerald",Manufacturing,53554,4,184.2,0.0218,High
Merch_00494,"Snyder, Molina And Williams",Unknown,Unknown,1,Unknown,0.0183,Low
Merch_00495,Castillo-Mcknight,Retail,9829,12,25.72,0.0208,Low
Merch_00496,Mcdonald And Sons,Wholesale,14781,7,Unknown,0.0166,Low
Merch_00497,"Wheeler, Taylor And Herrera",Retail,55044,1,104.6,0.0352,High
Merch_00498,"Smith, Kennedy And Morgan",Digital,94104,1,514.62,0.0229,High
Merch_00499,Lawson-Harris,Wholesale,Unknown,9,121.4,0.0115,Unknown
Merch_00500,Armstrong Llc,Manufacturing,32043,10,43.23,1.0%,Low
Merch_00501,Young Plc,Unknown,53912,Unknown,139.7,0.0346,Low
Merch_00502,"Gomez, Schmidt And Nelson",Unknown,41795,-2,29.74,0.0246,Low
Merch_00503,"Mcintosh, Powell And Davenport",Digital,22910,2,Unknown,Unknown,High
Merch_00504,Levine-Flores,Unknown,97327,5,177.39,0.0434,Unknown
Merch_00505,Goods-Llc,Digital,1369,0,55.9,0.0151,Low
Merch_00506,Thompson-Adams,Digital,Abc12,1,Unknown,0.0198,Medium
Merch_00507,Morton And Sons,Retail,17074,4 Years,166.23,0.0042,Low
Merch_00508,Comp&Ny Inc,Wholesale,69522,7,58.26,0.0154,Low
Merch_00509,Austin-Lambert,Digital,11066,6,56.41,0.0098,Low
Merch_00510,Comp&Ny Inc,Digital,70606Extra,0,110.96,0.037,Low
Merch_00511,Ortiz Group,Wholesale,29691,0,$48.86,0.006,Low
Merch_00512,Saunders-Green,Services,13906,0,$47.43,Unknown,Low
Merch_00513,"Skinner, Jordan And Parker",Retail,58109,0,27.35,0.0142,High
Merch_00514,Warren Ltd,Retail,21117,1 Years,Unknown,0.0015,Low
Merch_00515,Harris And Sons,Unknown,6383,Unknown,35.63,0.0048,Medium
Merch_00516,Gray-Pearson,Retail,81358Extra,7,287.94,Unknown,Low
Merch_00517,Rodriguez Plc,Retail,61928,4,28.31,0.0096,High
Merch_00518,"Finley, Alexander And Contreras",Wholesale,81023,13,$59.62,0.0191,Low
Merch_00519,Taylor Plc,Services,Abc12,Unknown,38.19,0.0268,Medium
Merch_00520,"Burns, Williams And Alvarez",Retail,53639,0,$48.79,0.0177,High
Merch_00521,Elliott-Kelly,Unknown,Abc12,8,59.3,0.0161,Low
Merch_00522,"Mcgrath, Estrada And Morales",Unknown,91835,2,-6.6,0.0035,Medium
Merch_00523,Taylor Ltd,Wholesale,09395Extra,1,12.11,0.0238,Low
Merch_00524,"Hughes, Allen And Villanueva",Unknown,39194,4,$10.67,0.0117,Low
Merch_00525,King-Cisneros,Services,87846,Unknown,123.58,0.036,Low
Merch_00526,"Griffin, Ross And Lynn",Wholesale,01898,0,Unknown,Unknown,Medium
Merch_00527,"Cruz, Bennett And Sullivan",Digital,98408,3,177.94,0.0155,Unknown
Merch_00528,Zavala Group,Services,4028,9,117.46,0.0088,Low
Merch_00529,"Jensen, Smith And Jones",Manufacturing,10003,3,$16.58,0.0078,Medium
Merch_00530,"Castillo, Long And Stewart",Digital,55329,8,175.89,0.0257,Unknown
Merch_00531,Goods-Llc,Unknown,81856,1 Years,Unknown,0.0231,Medium
Merch_00532,Beard-Guzman,Unknown,5911,3,17.65,Unknown,Medium
Merch_00533,Buck Llc,Retail,7244,1,-13.34,0.0162,Low
Merch_00534,"Ramirez, Hanson And Hughes",Services,96530,3,49.52,0.0262,Low
Merch_00535,Hudson-Turner,Retail,74033,1,Unknown,0.0298,Low
Merch_00536,"Costa, Sanders And Henry",Unknown,87953,1,78.59,0.0244,Medium
Merch_00537,"Sanchez, Baker And Smith",Unknown,52200,3,373.62,0.001,Medium
Merch_00538,Townsend-Nguyen,Wholesale,13762,1,$35.86,5.65%,Low
Merch_00539,"Potter, Dean And Anderson",Unknown,92582,6,Unknown,Unknown,Low
Merch_00540,Williams Inc,Retail,90007,7,65.69,0.0337,Low
Merch_00541,"Wilson, Smith And Watkins",Manufacturing,83298,2,61.37,0.0152,Low
Merch_00542,"Le, Perry And Allen",Services,44780,0,Unknown,0.002,Low
Merch_00543,"Ray, Marquez And King",Digital,89855,Unknown,84.18,0.004,Medium
Merch_00544,Supply-Partners,Manufacturing,71555,4,21.78,0.3107,Low
Merch_00545,Goods-Llc,Digital,08315,13,100.45,0.0305,Low
Merch_00546,"Waters, Bright And Johnson",Unknown,Abc12,2,$163.38,Unknown,Low
Merch_00547,Biz-Corp,Digital,97525,2,107.53,0.0162,Medium
Merch_00548,Rogers Llc,Manufacturing,43414,0,156.17,0.012,Low
Merch_00549,Horn Plc,Unknown,Abc12,4,21.84,0.0051,Low
Merch_00550,Holmes-Williams,Manufacturing,27502,5 Years,$34.15,Unknown,Medium
Merch_00551,Morales Llc,Services,32055,5,2.27,0.0021,Low
Merch_00552,Bryant Group,Unknown,62307,1,4.32,0.0276,Low
Merch_00553,Logan And Sons,Manufacturing,75634,2,$87.61,0.0033,Low
Merch_00554,"Jones, Gutierrez And Moran",Manufacturing,44373,4,18.19,0.0036,Medium
Merch_00555,Goods-Llc,Manufacturing,76761,4,501.7,Unknown,Medium
Merch_00556,Bryant Llc,Manufacturing,28846,6,230.85,0.0228,Low
Merch_00557,Tanner Group,Digital,Unknown,Unknown,$13.06,0.0193,Low
Merch_00558,Foley-Guerrero,Digital,63866,3,31.31,0.0016,Low
Merch_00559,Bryant-Ward,Wholesale,19035,5,$28.39,0.0069,High
Merch_00560,Wagner-Andrews,Unknown,90494,0,10.15,0.0193,Medium
Merch_00561,Leach Llc,Services,26769,0,44.42,0.0303,Low
Merch_00562,"Chang, Pruitt And Gardner",Services,32951,6,$22.87,0.0295,Unknown
Merch_00563,"Smith, Buchanan And Singleton",Digital,79776,0,24.45,0.008,Low
Merch_00564,Turner-Gonzalez,Unknown,3442,5,$91.87,0.0163,Unknown
Merch_00565,Lawson-Nelson,Unknown,84942,1,25.96,0.0167,Low
Merch_00566,Wood-Jones,Wholesale,60986,0,587.51,0.0512,Low
Merch_00567,Holmes-Arias,Manufacturing,27617,8,123.44,Unknown,Low
Merch_00568,Comp&Ny Inc,Unknown,74931,0,108.13,0.0301,Medium
Merch_00569,Turner And Sons,Digital,80588,8,161.72,0.0062,Medium
Merch_00570,"Rocha, Robinson And Kirk",Services,98024,6,$22.21,0.0107,Medium
Merch_00571,Kelly Llc,Wholesale,Unknown,3,Unknown,0.7713,Medium
Merch_00572,Biz-Corp,Wholesale,58990,8,$6.21,0.0049,Low
Merch_00573,"Phillips, Kelley And Lopez",Services,09886,2,16.36,0.0439,Unknown
Merch_00574,Hart Llc,Services,70186,19,$27.97,0.0061,Unknown
Merch_00575,Ayala Ltd,Services,11603,12,86.82,0.0099,Low
Merch_00576,Rodriguez Llc,Unknown,23227Extra,Unknown,52.86,1.87%,Low
Merch_00577,"Allen, Brown And Jones",Wholesale,66894,-1,30.28,0.0223,Low
Merch_00578,"Ross, Gordon And Cabrera",Retail,11545,5,137.93,0.0196,Low
Merch_00579,Kelly-Kennedy,Wholesale,77271,3,84.81,0.0252,Medium
Merch_00580,Ortiz Plc,Retail,90753,10,$15.9,0.0125,High
Merch_00581,Gilbert Ltd,Manufacturing,55485,14,207.43,0.0136,Low
Merch_00582,Burch Inc,Wholesale,59246,2,21.66,0.0013,Low
Merch_00583,"Patterson, Warner And James",Retail,81431,21,469.18,0.0371,Low
Merch_00584,Moody-Rice,Other,85268,2,124.09,0.0049,Unknown
Merch_00585,Santiago Llc,Unknown,00653,1 Years,128.72,0.0227,Medium
Merch_00586,"Hill, Wiley And Graham",Manufacturing,Abc12,5,212.2,0.0313,Medium
Merch_00587,"Franco, Williams And Miller",Digital,31766,7 Years,93.11,1.87%,Low
Merch_00588,Holland Inc,Services,20715,3,177.07,0.0425,Unknown
Merch_00589,Supply-Partners,Digital,Unknown,1,66.2,0.0171,High
Merch_00590,"Jackson, Rivera And Walton",Services,7028,-19,90.41,1.54%,Low
Merch_00591,"Nelson, Dean And Bryant",Wholesale,9208,11,64.36,Unknown,Low
Merch_00592,"Lee, Carey And Mcclain",Retail,05329,4,34.5,0.0146,Low
Merch_00593,Goods-Llc,Unknown,Abc12,6,133.45,0.0064,Low
Merch_00594,Goods-Llc,Services,35574,3,67.76,0.041,Low
Merch_00595,Trade-Co,Digital,13956,Unknown,146.97,0.0643,High
Merch_00596,"Adams, Brown And Mercado",Retail,22349,-4,414.2,0.0134,Unknown
Merch_00597,"Becker, Figueroa And Owens",Services,50371,3,$17.56,0.0281,Low
Merch_00598,Goods-Llc,Manufacturing,Abc12,6,17.05,0.0196,Low
Merch_00599,"Frost, Stewart And Evans",Services,Abc12,1,$104.48,0.0066,Low
Merch_00600,Wallace-Barnes,Services,32394,2,25.79,0.0272,Medium
Merch_00601,Brown And Sons,Digital,30465,Unknown,310.07,0.0147,Low
Merch_00602,"Brady, Mack And Goodman",Unknown,27249,6,411.34,0.0414,Low
Merch_00603,Richardson Ltd,Unknown,07677,2,Unknown,0.0326,Medium
Merch_00604,"Chung, Zamora And Thomas",Retail,88372,0,47.74,Unknown,Low
Merch_00605,"Jackson, Lester And Thomas",Unknown,3811,1,286.38,0.0077,Medium
Merch_00606,"Gomez, Ewing And Stokes",Manufacturing,Abc12,0,135.93,0.0278,High
Merch_00607,"Turner, Tucker And Edwards",Wholesale,Unknown,3,141.76,0.0103,Low
Merch_00608,"Evans, French And Dyer",Retail,Abc12,1,55.41,0.0127,Unknown
Merch_00609,"Boone, Howell And Hernandez",Unknown,80290,1,368.53,0.0075,Low
Merch_00610,Biz-Corp,Unknown,82214,0,13.93,0.0098,Low
Merch_00611,"Estrada, Wu And Fernandez",Wholesale,01488,2,42.88,0.0193,Medium
Merch_00612,Comp&Ny Inc,Retail,Abc12,26,49.81,0.0127,Medium
Merch_00613,Hendricks Llc,Unknown,25610,3,40.78,0.0026,Unknown
Merch_00614,"Avila, Mccoy And Berger",Unknown,96879,1,11.91,0.0069,Low
Merch_00615,Mendoza Group,Services,86434,1,990.34,0.0134,Low
Merch_00616,"Levy, Murphy And Knapp",Services,68213,1,$23.48,Unknown,Low
Merch_00617,Santiago-Hebert,Digital,07893,0,14.39,0.0165,Low
Merch_00618,Curtis-Payne,Manufacturing,Unknown,1,33.13,0.0039,High
Merch_00619,Dennis-Dean,Unknown,29470,Unknown,57.42,Unknown,Low
Merch_00620,Diaz-Jensen,Services,86652,5,$226.81,0.0163,Low
Merch_00621,"Davis, Cuevas And Mason",Unknown,48106,6,159.65,0.0255,Low
Merch_00622,Comp&Ny Inc,Wholesale,57603,7,5.15,0.0201,Medium
Merch_00623,Goods-Llc,Services,65592,5,177.7,0.0192,Low
Merch_00624,"Miller, Gonzalez And Torres",Retail,2400,2,138.58,0.0136,Medium
Merch_00625,Smith-Haynes,Digital,32006,Unknown,674.09,0.0355,Low
Merch_00626,Thornton-Fitzgerald,Digital,68355,Unknown,25.65,0.0376,Low
Merch_00627,Davis Ltd,Unknown,56860,0,Unknown,0.0172,High
Merch_00628,Williams Inc,Wholesale,Abc12,0,204.84,0.0306,Low
Merch_00629,"Parker, Sanchez And Mendez",Unknown,88195,0,23.96,0.0118,Unknown
Merch_00630,Lambert-Duncan,Unknown,74753,3,$37.49,0.0284,Low
Merch_00631,"Smith, Grimes And Hayes",Manufacturing,83182,1,Unknown,0.025,Low
Merch_00632,Smith-Hernandez,Unknown,93459,0,25.08,0.0066,Low
Merch_00633,Moore Inc,Unknown,Unknown,1,193.94,0.0042,Low
Merch_00634,Ferrell-Downs,Retail,09176,3,$17.14,0.0276,Low
Merch_00635,Goods-Llc,Digital,58696,4,3.8,0.0565,Medium
Merch_00636,Trade-Co,Manufacturing,57426,3,147.12,0.0332,Low
Merch_00637,Warren-Gomez,Wholesale,Unknown,1,41.78,0.0288,Low
Merch_00638,"Barnett, Clements And Fowler",Digital,16938,-1,65.11,0.0282,Low
Merch_00639,Supply-Partners,Manufacturing,Abc12,4,$13.44,0.025,Medium
Merch_00640,Wilson Ltd,Services,48528,0,$55.12,0.004,Low
Merch_00641,Dunlap-Myers,Digital,53062,5,17.46,1.01%,Low
Merch_00642,Howard-Williams,Wholesale,62592,2,14.76,Unknown,High
Merch_00643,Hart And Sons,Other,47527,9,7.48,0.0255,Low
Merch_00644,"Harrison, Mccall And Davis",Manufacturing,13142,3,9.76,0.0027,Low
Merch_00645,Trade-Co,Services,2209,6,116.34,0.003,Low
Merch_00646,Koch Group,Digital,3441,1,49.9,0.0212,Low
Merch_00647,Smith Inc,Manufacturing,31383,3 Years,-9.57,1.23%,Low
Merch_00648,"Hall, Howard And White",Unknown,71910Extra,13,21.67,0.02,Medium
Merch_00649,"Edwards, Simmons And Arroyo",Unknown,Unknown,4,142.81,0.0203,Low
Merch_00650,"Richard, Crawford And Garrett",Manufacturing,73803Extra,6,Unknown,0.0129,Medium
Merch_00651,Biz-Corp,Manufacturing,28305,0,21.04,0.0108,Low
Merch_00652,Bullock Plc,Wholesale,47424,2,28.65,0.0238,Low
Merch_00653,Trade-Co,Digital,Abc12,0,$168.82,0.0243,Low
Merch_00654,Price-Harding,Retail,61955,4,987.57,0.0155,Unknown
Merch_00655,"Graham, Schmidt And Brown",Digital,82032,3,41.77,0.0154,Low
Merch_00656,Powers-Jordan,Services,29407,6,121.73,Unknown,Unknown
Merch_00657,Clark-Brewer,Digital,11008,-9,46.41,0.0353,Low
Merch_00658,"Ryan, Cortez And Cannon",Unknown,Abc12,0,43.66,0.0113,Low
Merch_00659,Black Ltd,Manufacturing,69287,1,27.84,0.0095,Low
Merch_00660,Hardy-Valentine,Services,85529,4,105.86,0.0081,Medium
Merch_00661,Prince Group,Manufacturing,3040,1,56.26,0.1224,Medium
Merch_00662,Obrien-Mccoy,Digital,14282,2,$45.05,0.0019,Low
Merch_00663,"Wheeler, Green And Hodge",Retail,52960,-1,62.53,0.0024,Medium
Merch_00664,Kelly Llc,Services,59708,5,12.7,0.0423,Medium
Merch_00665,"Grant, Murray And Cruz",Retail,Abc12,9,313.38,0.0028,Low
Merch_00666,"Abbott, Merritt And Jones",Unknown,92507,2,143.42,0.0042,Low
Merch_00667,Gonzalez-Ferguson,Digital,Unknown,5,39.92,0.0267,Low
Merch_00668,Tyler And Sons,Retail,54550,16,106.66,0.0309,Low
Merch_00669,Obrien Group,Unknown,92987,0,$312.91,0.0165,High
Merch_00670,White-Freeman,Digital,39427,1,17.91,Unknown,Unknown
Merch_00671,Ortiz And Sons,Retail,9554,1,$136.6,0.0164,Medium
Merch_00672,"Bond, Reeves And Kelley",Services,51514,2,28.04,0.013,Low
Merch_00673,"Allen, Roberts And Navarro",Wholesale,Abc12,14,Unknown,0.0073,Medium
Merch_00674,Bailey-Fuentes,Services,73203,1,195.66,0.0421,Low
Merch_00675,"Cordova, Martinez And Ruiz",Services,85073Extra,5,57.27,0.0163,Low
Merch_00676,Young And Sons,Unknown,36015,2,34.29,0.045,Medium
Merch_00677,Nichols Ltd,Unknown,93482,0,226.82,0.0185,Low
