merchant_id,merchant_name,merchant_category,location_zip,years_in_business,avg_transaction_value,chargeback_rate,risk_tier
MERCH_00335,Supply-Partners,Unknown,12114,Unknown,180.06,0.0077,low
MERCH_00336,Moreno PLC,Retail,3140,Unknown,92.47,0.0121,low
MERCH_00337,Phillips Inc,Manufacturing,ABC12,4,16.23,0.0145,high
MERCH_00338,"Ibarra, Martin and Velez",Unknown,76088,20,Unknown,0.0052,low
MERCH_00339,Scott-Bennett,Unknown,37899,2,45.98,0.0148,low
MERCH_00340,Caldwell LLC,Wholesale,02976,3,112.3,0.0363,low
MERCH_00341,Moore Group,Retail,1434,22,58.23,0.0154,medium
MERCH_00342,Aguirre PLC,Unknown,1694,6,$110.11,0.0272,low
MERCH_00343,GROSS-BROWN,Manufacturing,34900,13,29.01,0.0455,medium
MERCH_00344,Cherry Inc,Manufacturing,38414,Unknown,195.35,0.0163,low
MERCH_00345,HERNANDEZ GROUP,Services,11503,2,Unknown,0.0107,low
MERCH_00346,"Fox, Duke and Randolph",Unknown,07950,5,46.8,0.0097,medium
MERCH_00347,Martin-King,Wholesale,77048,1,Unknown,0.0065,low
MERCH_00348,Garrett-Fitzgerald,Services,70932,Unknown,$45.46,0.0064,low
MERCH_00349,"Krueger, Frost and Taylor",Unknown,34813,0,$234.24,0.0257,low
MERCH_00350,"Thompson, Wood and Ryan",Retail,22117,Unknown,260.52,0.0115,low
MERCH_00351,"Dunn, Wade and Bradshaw",Wholesale,24216,7,268.98,0.0131,low
MERCH_00352,Williams-Cooper,Unknown,29914,8,127.46,0.79%,medium
MERCH_00353,Ruiz-Smith,Digital,20860,1,$28.55,Unknown,unknown
MERCH_00354,Foster-Taylor,Unknown,37477,2,58.24,0.022,low
MERCH_00355,"Hall, Nguyen and Lindsey",Digital,47984,26,Unknown,0.0095,high
MERCH_00356,Williams-Short,Services,38707,4,Unknown,0.0092,medium
MERCH_00357,"Edwards, Gibson and Osborne",Wholesale,ABC12,5,40.76,0.0174,low
MERCH_00358,Martin-Horton,Unknown,ABC12,0,$109.99,0.8897,medium
MERCH_00359,WONG-PENA,Other,16521,1,99.61,0.0068,low
MERCH_00360,Marshall-Washington,Services,68775,2 years,53.88,0.0149,Unknown
MERCH_00361,Norris-Hubbard,Wholesale,33660,Unknown,102.67,Unknown,low
MERCH_00362,GONZALEZ LLC,UNKNOWN,06151,6,68.51,0.006,low
MERCH_00363,Comp&ny Inc,Unknown,7915,7 years,Unknown,0.0284,low
MERCH_00364,Goods-LLC,Wholesale,07575,16,32.75,0.0041,medium
MERCH_00365,Trade-Co,Services,79958,Unknown,51.29,0.004,low
MERCH_00366,Santiago-Sanchez,Retail,46052,0,$107.47,Unknown,medium
MERCH_00367,RILEY-COLEMAN,Manufacturing,06627,4,859.99,0.0078,low
MERCH_00368,"Cox, Jackson and Nunez",Manufacturing,46265,2,128.5,0.0217,medium
MERCH_00369,Collins and Sons,Services,39041,1,14.56,0.0309,low
MERCH_00370,Nicholson PLC,Wholesale,90722,0,68.06,0.0277,low
MERCH_00371,Biz-Corp,Unknown,26827,3,2.52,Unknown,Unknown
MERCH_00372,LAMB-PENNINGTON,Unknown,88672,20,Unknown,0.79%,low
MERCH_00373,Goods-LLC,Services,88888EXTRA,2,$86.85,0.021,low
MERCH_00374,Mckinney-Andersen,Services,25994,10,43.8,0.0287,low
MERCH_00375,Comp&ny Inc,Digital,93271EXTRA,3,1.71,0.011,low
MERCH_00376,"Sanders, Martinez and Carrillo",Manufacturing,ABC12,3,$55.38,0.0152,medium
MERCH_00377,Salinas Inc,Digital,40011,-9,231.91,0.0205,Unknown
MERCH_00378,"Moore, Williams and Morris",Manufacturing,56983,0 years,$105.29,0.0201,low
MERCH_00379,Berry Ltd,Wholesale,82965,6,554.78,0.0081,low
MERCH_00380,"Hanson, Booth and Glenn",Unknown,70409,2,76.54,0.0718,low
MERCH_00381,Gilbert PLC,Manufacturing,ABC12,0,47.53,0.0377,high
MERCH_00382,Trade-Co,Manufacturing,28104,7,$22.64,0.0057,medium
MERCH_00383,Moore-Roach,Digital,48033,Unknown,63.43,0.0286,low
MERCH_00384,"Powell, Hopkins and Henderson",Wholesale,58588,3,49.65,0.0271,high
MERCH_00385,GOODS-LLC,Unknown,58046,5,56.54,0.0406,low
MERCH_00386,"Taylor, Hunter and Baker",Wholesale,20663,1,$97.46,0.0271,low
MERCH_00387,Miller Ltd,Retail,88676,0,91.8,0.0325,low
MERCH_00388,Patrick-Johnson,Wholesale,ABC12,10,$73.44,0.0181,low
MERCH_00389,Hobbs-Howell,Digital,15230,0,99.29,0.0437,high
MERCH_00390,"Campbell, Fields and Brown",Services,69831,12,107.0,Unknown,low
MERCH_00391,Carson LLC,Digital,49086,4,15.96,0.0211,low
MERCH_00392,"Dominguez, Moran and Weaver",Unknown,52089,0,53.18,0.0104,medium
MERCH_00393,WILLIAMS LLC,Retail,60819,13,30.46,0.98%,low
MERCH_00394,"Schmidt, Allen and Lyons",Wholesale,62311,5,205.81,0.029,medium
MERCH_00395,"WILLIAMS, HAWKINS AND ROBINSON",Services,93336,24,83.79,Unknown,low
MERCH_00396,Wyatt Inc,Digital,4752,Unknown,$2.66,0.02,low
MERCH_00397,Goods-LLC,Digital,23744,3,Unknown,0.0052,low
MERCH_00398,FISHER LLC,Digital,50408,Unknown,$89.02,0.009,medium
MERCH_00399,"Olson, George and Carr",Unknown,75267,4,$825.34,0.0076,low
MERCH_00400,"PITTMAN, MASSEY AND MORRIS",Unknown,07433,2,20.53,0.0112,medium
MERCH_00401,Johnson-Thomas,Other,15439,4,73.59,0.0038,low
MERCH_00402,Cobb Ltd,Wholesale,07694,3,15.98,0.022,low
MERCH_00403,Fry-Mitchell,Services,37109,0,122.42,0.009,medium
MERCH_00404,"Rodriguez, Gonzalez and Jenkins",Services,88180,0,$76.06,0.0243,medium
MERCH_00405,Green PLC,Digital,22522,3,$23.88,0.0614,low
MERCH_00406,POWERS-MILLER,Digital,99317,1,Unknown,Unknown,low
MERCH_00407,"BROWN, GARCIA AND MACK",Unknown,91466EXTRA,2,10.24,0.004,medium
MERCH_00408,"Christian, Wright and Mack",Unknown,ABC12,0,38.62,0.0227,medium
MERCH_00409,Diaz Inc,Unknown,57234,13,$25.16,0.0064,medium
MERCH_00410,Hall Group,Retail,Unknown,8,624.25,0.0189,low
MERCH_00411,Owens-Baldwin,Manufacturing,60916,0 years,56.45,0.0258,low
MERCH_00412,"Tran, Davis and Barnett",Manufacturing,40088,1,33.57,0.0327,low
MERCH_00413,"Williams, Mcmahon and Goodwin",Manufacturing,ABC12,6,59.74,0.005,Unknown
MERCH_00414,Wade-Wilson,Services,15828,7,45.23,0.0075,low
MERCH_00415,Simpson Inc,Unknown,00718,2,37.09,Unknown,medium
MERCH_00416,Perkins-Williams,Unknown,02454,3 years,209.85,0.014,low
MERCH_00417,Biz-Corp,Unknown,83681,1 years,52.6,Unknown,low
MERCH_00418,Molina Inc,Manufacturing,ABC12,-3,Unknown,0.0218,low
MERCH_00419,Wilcox LLC,Retail,7145,3,27.09,0.0117,medium
MERCH_00420,Burns Inc,Wholesale,Unknown,0,27.5,0.0042,medium
MERCH_00421,Supply-Partners,Manufacturing,41004,4,$37.33,0.0169,high
MERCH_00422,Kramer-Lamb,Retail,2213,10,30.57,0.0144,Unknown
MERCH_00423,Green-Wilson,Services,ABC12,0 years,99.68,0.0239,medium
MERCH_00424,Biz-Corp,Manufacturing,7035,8,39.48,0.0223,low
MERCH_00425,Sheppard-Taylor,Digital,ABC12,3,69.35,0.0481,low
MERCH_00426,"Ali, Lucas and Carroll",Manufacturing,70812,21,Unknown,0.0189,Unknown
MERCH_00427,Mcclure Ltd,Retail,1154,9,Unknown,0.0544,low
MERCH_00428,Smith-Smith,Unknown,99380,1,211.57,0.0252,low
MERCH_00429,JONES LTD,Services,65849,9,126.23,3.06%,low
MERCH_00430,Allen-Bell,Services,12242,Unknown,$34.34,0.036,medium
MERCH_00431,Acosta Group,Unknown,42766,4 years,79.11,0.0421,high
MERCH_00432,Henry Inc,UNKNOWN,ABC12,0,346.51,0.034,low
MERCH_00433,Fleming-Mata,Services,39801,1,324.24,0.0265,low
MERCH_00434,Stein-Wood,Unknown,67023,0,$21.93,0.0105,low
MERCH_00435,Cunningham-Brown,Retail,1649,4,17.62,0.0469,low
MERCH_00436,Carlson Inc,Manufacturing,8337,6,95.21,0.0082,medium
MERCH_00437,HENRY PLC,Services,49672,0,553.5,0.048,medium
MERCH_00438,Chaney-Rogers,Unknown,78632,1 years,17.25,0.0222,medium
MERCH_00439,Tanner-Thomas,Services,70968,6,91.02,0.0058,medium
MERCH_00440,"Manning, Newton and Roberts",Unknown,7167,9 years,Unknown,0.009,low
MERCH_00441,Green Inc,Services,ABC12,5,25.3,0.0202,low
MERCH_00442,Ramirez PLC,Digital,20353,Unknown,764.27,0.0219,low
MERCH_00443,Supply-Partners,UNKNOWN,93887,3,$7.93,0.0065,medium
MERCH_00444,Rodriguez-Gomez,Services,52664,Unknown,-6.87,0.0195,Unknown
MERCH_00445,"Day, Burgess and Smith",Other,53215,13,133.32,0.04,medium
MERCH_00446,"Kim, Lewis and Haynes",Unknown,97533,3,$20.05,0.0059,low
MERCH_00447,RODRIGUEZ-WARE,Retail,65449,Unknown,-2.67,0.0185,low
MERCH_00448,"MERCER, RIVERA AND KIRBY",Retail,89764,3,9.09,0.0069,Unknown
MERCH_00449,Collier Ltd,Digital,ABC12,Unknown,97.41,0.0501,medium
MERCH_00450,Orr Group,Unknown,18068,1,$41.44,Unknown,low
MERCH_00451,HARVEY-WILLIAMS,Digital,51067,0 years,85.14,0.0131,low
MERCH_00452,"Mcdonald, Hale and Smith",Unknown,6339,5,230.02,0.0374,high
MERCH_00453,Henry Group,Services,78337EXTRA,1,143.49,0.0135,low
MERCH_00454,Rodriguez Ltd,Services,ABC12,3,8.01,0.002,low
MERCH_00455,FLORES AND SONS,Unknown,06663,11,Unknown,0.0123,medium
MERCH_00456,Harris-Jones,Wholesale,43075,0,86.77,0.0242,low
MERCH_00457,Gentry Ltd,Retail,61701,Unknown,20.53,0.0201,Unknown
MERCH_00458,"JONES, ESCOBAR AND TRUJILLO",Unknown,91506,1,197.99,0.0051,low
MERCH_00459,Watson-Morris,Unknown,36145EXTRA,0 years,45.8,0.0195,low
MERCH_00460,Paul-Davis,Unknown,9534,5 years,Unknown,1.81%,high
MERCH_00461,Anderson-Robles,Digital,ABC12,1,9.76,0.0071,low
MERCH_00462,Owens and Sons,Retail,Unknown,4,66.57,0.0156,high
MERCH_00463,"Gonzalez, Cooper and Wilson",Wholesale,13709,0,112.95,0.1048,low
MERCH_00464,MARTINEZ LLC,Manufacturing,93935EXTRA,11,11.0,0.0031,low
MERCH_00465,Trade-Co,Retail,57693,2,19.03,0.0132,medium
MERCH_00466,Williams Inc,Unknown,49025,4,$131.85,0.0214,medium
MERCH_00467,Chavez-Johnson,Manufacturing,Unknown,2,54.98,0.011,low
MERCH_00468,GOODS-LLC,Manufacturing,8702,1,32.4,0.0061,medium
MERCH_00469,Supply-Partners,Retail,4498,-1,$315.95,0.59%,medium
MERCH_00470,Henson PLC,Retail,08603,9,Unknown,0.007,low
MERCH_00471,Curtis-Lynch,Services,44284,0,Unknown,0.0192,low
MERCH_00472,Barber Ltd,Unknown,47922,Unknown,36.98,0.0204,low
MERCH_00473,"Gomez, Phillips and Schmitt",Unknown,21644,7,219.88,1.95%,high
MERCH_00474,Smith-Wilson,Manufacturing,42673,4,$111.68,0.0151,low
MERCH_00475,Young-Lozano,Manufacturing,35181,3,57.83,0.0188,unknown
MERCH_00476,"Adams, Mahoney and Jacobs",Unknown,72406,4,51.05,0.0194,low
MERCH_00477,"Evans, Barnett and Duarte",Digital,2756,4,81.83,0.0134,high
MERCH_00478,Smith-Kelly,Wholesale,3749,0,41.48,0.043,low
MERCH_00479,Rogers-House,Digital,47241,4,Unknown,0.0129,low
MERCH_00480,Cummings Ltd,Unknown,80878,2,198.46,Unknown,low
MERCH_00481,Goods-LLC,Services,70459,5,-25.81,0.0167,low
MERCH_00482,Owens-Stevenson,Services,77770,1,$31.44,0.0255,medium
MERCH_00483,Bauer-Smith,Retail,ABC12,17 years,130.39,0.0164,low
MERCH_00484,Biz-Corp,Unknown,35248,Unknown,71.37,0.0407,low
MERCH_00485,Kim Group,Retail,67948,4,191.13,0.0023,medium
MERCH_00486,Howard LLC,Manufacturing,08109,2,57.47,0.0043,low
MERCH_00487,Biz-Corp,Wholesale,Unknown,3,$42.79,Unknown,low
MERCH_00488,Ferguson-Leonard,Retail,65657,8,59.75,0.0164,medium
MERCH_00489,Johns-Gonzalez,UNKNOWN,72037,1,54.91,0.0173,low
MERCH_00490,Campbell LLC,Digital,ABC12,4,71.26,0.027,low
MERCH_00491,"Hernandez, Shields and Payne",Unknown,50318,8 years,42.24,0.0121,low
MERCH_00492,Comp&ny Inc,Unknown,70576,2,137.92,0.024,medium
MERCH_00493,"Klein, Ortega and Fitzgerald",Manufacturing,53554,4,184.2,0.0218,high
MERCH_00494,"Snyder, Molina and Williams",Unknown,Unknown,1,Unknown,0.0183,low
MERCH_00495,Castillo-Mcknight,Retail,9829,12,25.72,0.0208,low
MERCH_00496,Mcdonald and Sons,Wholesale,14781,7,Unknown,0.0166,low
MERCH_00497,"Wheeler, Taylor and Herrera",Retail,55044,1,104.6,0.0352,high
MERCH_00498,"Smith, Kennedy and Morgan",Digital,94104,1,514.62,0.0229,high
MERCH_00499,Lawson-Harris,Wholesale,Unknown,9,121.4,0.0115,unknown
MERCH_00500,Armstrong LLC,Manufacturing,32043,10,43.23,1.0%,low
MERCH_00501,Young PLC,Unknown,53912,Unknown,139.7,0.0346,low
MERCH_00502,"GOMEZ, SCHMIDT AND NELSON",Unknown,41795,-2,29.74,0.0246,low
MERCH_00503,"Mcintosh, Powell and Davenport",Digital,22910,2,Unknown,Unknown,high
MERCH_00504,Levine-Flores,Unknown,97327,5,177.39,0.0434,unknown
MERCH_00505,Goods-LLC,Digital,1369,0,55.9,0.0151,low
MERCH_00506,Thompson-Adams,Digital,ABC12,1,Unknown,0.0198,medium
MERCH_00507,Morton and Sons,Retail,17074,4 years,166.23,0.0042,low
MERCH_00508,Comp&ny Inc,Wholesale,69522,7,58.26,0.0154,low
MERCH_00509,Austin-Lambert,Digital,11066,6,56.41,0.0098,low
MERCH_00510,Comp&ny Inc,Digital,70606EXTRA,0,110.96,0.037,low
MERCH_00511,Ortiz Group,Wholesale,29691,0,$48.86,0.006,low
MERCH_00512,Saunders-Green,Services,13906,0,$47.43,Unknown,low
MERCH_00513,"Skinner, Jordan and Parker",Retail,58109,0,27.35,0.0142,high
MERCH_00514,WARREN LTD,Retail,21117,1 years,Unknown,0.0015,low
MERCH_00515,Harris and Sons,UNKNOWN,6383,Unknown,35.63,0.0048,medium
MERCH_00516,Gray-Pearson,Retail,81358EXTRA,7,287.94,Unknown,low
MERCH_00517,Rodriguez PLC,Retail,61928,4,28.31,0.0096,high
MERCH_00518,"Finley, Alexander and Contreras",Wholesale,81023,13,$59.62,0.0191,low
MERCH_00519,Taylor PLC,Services,ABC12,Unknown,38.19,0.0268,medium
MERCH_00520,"Burns, Williams and Alvarez",Retail,53639,0,$48.79,0.0177,high
MERCH_00521,Elliott-Kelly,Unknown,ABC12,8,59.3,0.0161,low
MERCH_00522,"MCGRATH, ESTRADA AND MORALES",Unknown,91835,2,-6.6,0.0035,medium
MERCH_00523,Taylor Ltd,Wholesale,09395EXTRA,1,12.11,0.0238,low
MERCH_00524,"Hughes, Allen and Villanueva",Unknown,39194,4,$10.67,0.0117,low
MERCH_00525,King-Cisneros,Services,87846,Unknown,123.58,0.036,low
MERCH_00526,"Griffin, Ross and Lynn",Wholesale,01898,0,Unknown,Unknown,medium
MERCH_00527,"Cruz, Bennett and Sullivan",Digital,98408,3,177.94,0.0155,Unknown
MERCH_00528,Zavala Group,Services,4028,9,117.46,0.0088,low
MERCH_00529,"Jensen, Smith and Jones",Manufacturing,10003,3,$16.58,0.0078,medium
MERCH_00530,"Castillo, Long and Stewart",Digital,55329,8,175.89,0.0257,unknown
MERCH_00531,Goods-LLC,Unknown,81856,1 years,Unknown,0.0231,medium
MERCH_00532,Beard-Guzman,Unknown,5911,3,17.65,Unknown,medium
MERCH_00533,Buck LLC,Retail,7244,1,-13.34,0.0162,low
MERCH_00534,"Ramirez, Hanson and Hughes",Services,96530,3,49.52,0.0262,low
MERCH_00535,Hudson-Turner,Retail,74033,1,Unknown,0.0298,low
MERCH_00536,"Costa, Sanders and Henry",Unknown,87953,1,78.59,0.0244,medium
MERCH_00537,"Sanchez, Baker and Smith",Unknown,52200,3,373.62,0.001,medium
MERCH_00538,Townsend-Nguyen,Wholesale,13762,1,$35.86,5.65%,low
MERCH_00539,"Potter, Dean and Anderson",UNKNOWN,92582,6,Unknown,Unknown,low
MERCH_00540,Williams Inc,Retail,90007,7,65.69,0.0337,low
MERCH_00541,"Wilson, Smith and Watkins",Manufacturing,83298,2,61.37,0.0152,low
MERCH_00542,"Le, Perry and Allen",Services,44780,0,Unknown,0.002,low
MERCH_00543,"Ray, Marquez and King",Digital,89855,Unknown,84.18,0.004,medium
MERCH_00544,Supply-Partners,Manufacturing,71555,4,21.78,0.3107,low
MERCH_00545,GOODS-LLC,Digital,08315,13,100.45,0.0305,low
MERCH_00546,"Waters, Bright and Johnson",Unknown,ABC12,2,$163.38,Unknown,low
MERCH_00547,Biz-Corp,Digital,97525,2,107.53,0.0162,medium
MERCH_00548,ROGERS LLC,Manufacturing,43414,0,156.17,0.012,low
MERCH_00549,Horn PLC,Unknown,ABC12,4,21.84,0.0051,low
MERCH_00550,Holmes-Williams,Manufacturing,27502,5 years,$34.15,Unknown,medium
MERCH_00551,Morales LLC,Services,32055,5,2.27,0.0021,low
MERCH_00552,Bryant Group,Unknown,62307,1,4.32,0.0276,low
MERCH_00553,Logan and Sons,Manufacturing,75634,2,$87.61,0.0033,low
MERCH_00554,"Jones, Gutierrez and Moran",Manufacturing,44373,4,18.19,0.0036,medium
MERCH_00555,Goods-LLC,Manufacturing,76761,4,501.7,Unknown,medium
MERCH_00556,Bryant LLC,Manufacturing,28846,6,230.85,0.0228,low
MERCH_00557,Tanner Group,Digital,Unknown,Unknown,$13.06,0.0193,low
MERCH_00558,Foley-Guerrero,Digital,63866,3,31.31,0.0016,low
MERCH_00559,Bryant-Ward,Wholesale,19035,5,$28.39,0.0069,high
MERCH_00560,Wagner-Andrews,Unknown,90494,0,10.15,0.0193,medium
MERCH_00561,Leach LLC,Services,26769,0,44.42,0.0303,low
MERCH_00562,"Chang, Pruitt and Gardner",Services,32951,6,$22.87,0.0295,Unknown
MERCH_00563,"Smith, Buchanan and Singleton",Digital,79776,0,24.45,0.008,low
MERCH_00564,Turner-Gonzalez,Unknown,3442,5,$91.87,0.0163,unknown
MERCH_00565,Lawson-Nelson,Unknown,84942,1,25.96,0.0167,low
MERCH_00566,Wood-Jones,Wholesale,60986,0,587.51,0.0512,low
MERCH_00567,Holmes-Arias,Manufacturing,27617,8,123.44,Unknown,low
MERCH_00568,Comp&ny Inc,Unknown,74931,0,108.13,0.0301,medium
MERCH_00569,Turner and Sons,Digital,80588,8,161.72,0.0062,medium
MERCH_00570,"Rocha, Robinson and Kirk",Services,98024,6,$22.21,0.0107,medium
MERCH_00571,KELLY LLC,Wholesale,Unknown,3,Unknown,0.7713,medium
MERCH_00572,Biz-Corp,Wholesale,58990,8,$6.21,0.0049,low
MERCH_00573,"PHILLIPS, KELLEY AND LOPEZ",Services,09886,2,16.36,0.0439,Unknown
MERCH_00574,Hart LLC,Services,70186,19,$27.97,0.0061,unknown
MERCH_00575,Ayala Ltd,Services,11603,12,86.82,0.0099,low
MERCH_00576,Rodriguez LLC,Unknown,23227EXTRA,Unknown,52.86,1.87%,low
MERCH_00577,"Allen, Brown and Jones",Wholesale,66894,-1,30.28,0.0223,low
MERCH_00578,"Ross, Gordon and Cabrera",Retail,11545,5,137.93,0.0196,low
MERCH_00579,Kelly-Kennedy,Wholesale,77271,3,84.81,0.0252,medium
MERCH_00580,Ortiz PLC,Retail,90753,10,$15.9,0.0125,high
MERCH_00581,GILBERT LTD,Manufacturing,55485,14,207.43,0.0136,low
MERCH_00582,Burch Inc,Wholesale,59246,2,21.66,0.0013,low
MERCH_00583,"Patterson, Warner and James",Retail,81431,21,469.18,0.0371,low
MERCH_00584,MOODY-RICE,Other,85268,2,124.09,0.0049,Unknown
MERCH_00585,Santiago LLC,Unknown,00653,1 years,128.72,0.0227,medium
MERCH_00586,"Hill, Wiley and Graham",Manufacturing,ABC12,5,212.2,0.0313,medium
MERCH_00587,"Franco, Williams and Miller",Digital,31766,7 years,93.11,1.87%,low
MERCH_00588,HOLLAND INC,Services,20715,3,177.07,0.0425,Unknown
MERCH_00589,Supply-Partners,Digital,Unknown,1,66.2,0.0171,high
MERCH_00590,"Jackson, Rivera and Walton",Services,7028,-19,90.41,1.54%,low
MERCH_00591,"NELSON, DEAN AND BRYANT",Wholesale,9208,11,64.36,Unknown,low
MERCH_00592,"Lee, Carey and Mcclain",Retail,05329,4,34.5,0.0146,low
MERCH_00593,Goods-LLC,Unknown,ABC12,6,133.45,0.0064,low
MERCH_00594,Goods-LLC,Services,35574,3,67.76,0.041,low
MERCH_00595,Trade-Co,Digital,13956,Unknown,146.97,0.0643,high
MERCH_00596,"Adams, Brown and Mercado",Retail,22349,-4,414.2,0.0134,Unknown
MERCH_00597,"Becker, Figueroa and Owens",Services,50371,3,$17.56,0.0281,low
MERCH_00598,Goods-LLC,Manufacturing,ABC12,6,17.05,0.0196,low
MERCH_00599,"Frost, Stewart and Evans",Services,ABC12,1,$104.48,0.0066,low
MERCH_00600,Wallace-Barnes,Services,32394,2,25.79,0.0272,medium
MERCH_00601,Brown and Sons,Digital,30465,Unknown,310.07,0.0147,low
MERCH_00602,"Brady, Mack and Goodman",UNKNOWN,27249,6,411.34,0.0414,low
MERCH_00603,Richardson Ltd,Unknown,07677,2,Unknown,0.0326,medium
MERCH_00604,"Chung, Zamora and Thomas",Retail,88372,0,47.74,Unknown,low
MERCH_00605,"Jackson, Lester and Thomas",Unknown,3811,1,286.38,0.0077,medium
MERCH_00606,"GOMEZ, EWING AND STOKES",Manufacturing,ABC12,0,135.93,0.0278,high
MERCH_00607,"Turner, Tucker and Edwards",Wholesale,Unknown,3,141.76,0.0103,low
MERCH_00608,"Evans, French and Dyer",Retail,ABC12,1,55.41,0.0127,Unknown
MERCH_00609,"BOONE, HOWELL AND HERNANDEZ",Unknown,80290,1,368.53,0.0075,low
MERCH_00610,Biz-Corp,Unknown,82214,0,13.93,0.0098,low
MERCH_00611,"Estrada, Wu and Fernandez",Wholesale,01488,2,42.88,0.0193,medium
MERCH_00612,Comp&ny Inc,Retail,ABC12,26,49.81,0.0127,medium
MERCH_00613,Hendricks LLC,Unknown,25610,3,40.78,0.0026,Unknown
MERCH_00614,"Avila, Mccoy and Berger",Unknown,96879,1,11.91,0.0069,low
MERCH_00615,Mendoza Group,Services,86434,1,990.34,0.0134,low
MERCH_00616,"Levy, Murphy and Knapp",Services,68213,1,$23.48,Unknown,low
MERCH_00617,Santiago-Hebert,Digital,07893,0,14.39,0.0165,low
MERCH_00618,Curtis-Payne,Manufacturing,Unknown,1,33.13,0.0039,high
MERCH_00619,Dennis-Dean,Unknown,29470,Unknown,57.42,Unknown,low
MERCH_00620,Diaz-Jensen,Services,86652,5,$226.81,0.0163,low
MERCH_00621,"Davis, Cuevas and Mason",Unknown,48106,6,159.65,0.0255,low
MERCH_00622,Comp&ny Inc,Wholesale,57603,7,5.15,0.0201,medium
MERCH_00623,Goods-LLC,Services,65592,5,177.7,0.0192,low
MERCH_00624,"Miller, Gonzalez and Torres",Retail,2400,2,138.58,0.0136,medium
MERCH_00625,Smith-Haynes,Digital,32006,Unknown,674.09,0.0355,low
MERCH_00626,Thornton-Fitzgerald,Digital,68355,Unknown,25.65,0.0376,low
MERCH_00627,Davis Ltd,Unknown,56860,0,Unknown,0.0172,high
MERCH_00628,Williams Inc,Wholesale,ABC12,0,204.84,0.0306,low
MERCH_00629,"Parker, Sanchez and Mendez",Unknown,88195,0,23.96,0.0118,Unknown
MERCH_00630,Lambert-Duncan,Unknown,74753,3,$37.49,0.0284,low
MERCH_00631,"Smith, Grimes and Hayes",Manufacturing,83182,1,Unknown,0.025,low
MERCH_00632,Smith-Hernandez,Unknown,93459,0,25.08,0.0066,low
MERCH_00633,Moore Inc,Unknown,Unknown,1,193.94,0.0042,low
MERCH_00634,Ferrell-Downs,Retail,09176,3,$17.14,0.0276,low
MERCH_00635,Goods-LLC,Digital,58696,4,3.8,0.0565,medium
MERCH_00636,Trade-Co,Manufacturing,57426,3,147.12,0.0332,low
MERCH_00637,Warren-Gomez,Wholesale,Unknown,1,41.78,0.0288,low
MERCH_00638,"Barnett, Clements and Fowler",Digital,16938,-1,65.11,0.0282,low
MERCH_00639,Supply-Partners,Manufacturing,ABC12,4,$13.44,0.025,medium
MERCH_00640,Wilson Ltd,Services,48528,0,$55.12,0.004,low
MERCH_00641,Dunlap-Myers,Digital,53062,5,17.46,1.01%,low
MERCH_00642,Howard-Williams,Wholesale,62592,2,14.76,Unknown,high
MERCH_00643,Hart and Sons,Other,47527,9,7.48,0.0255,low
MERCH_00644,"Harrison, Mccall and Davis",Manufacturing,13142,3,9.76,0.0027,low
MERCH_00645,Trade-Co,Services,2209,6,116.34,0.003,low
MERCH_00646,Koch Group,Digital,3441,1,49.9,0.0212,low
MERCH_00647,Smith Inc,Manufacturing,31383,3 years,-9.57,1.23%,low
MERCH_00648,"Hall, Howard and White",Unknown,71910EXTRA,13,21.67,0.02,medium
MERCH_00649,"Edwards, Simmons and Arroyo",Unknown,Unknown,4,142.81,0.0203,low
MERCH_00650,"Richard, Crawford and Garrett",Manufacturing,73803EXTRA,6,Unknown,0.0129,medium
MERCH_00651,Biz-Corp,Manufacturing,28305,0,21.04,0.0108,low
MERCH_00652,Bullock PLC,Wholesale,47424,2,28.65,0.0238,low
MERCH_00653,Trade-Co,Digital,ABC12,0,$168.82,0.0243,low
MERCH_00654,Price-Harding,Retail,61955,4,987.57,0.0155,Unknown
MERCH_00655,"Graham, Schmidt and Brown",Digital,82032,3,41.77,0.0154,low
MERCH_00656,Powers-Jordan,Services,29407,6,121.73,Unknown,unknown
MERCH_00657,Clark-Brewer,Digital,11008,-9,46.41,0.0353,low
MERCH_00658,"Ryan, Cortez and Cannon",Unknown,ABC12,0,43.66,0.0113,low
MERCH_00659,Black Ltd,Manufacturing,69287,1,27.84,0.0095,low
MERCH_00660,HARDY-VALENTINE,Services,85529,4,105.86,0.0081,medium
MERCH_00661,Prince Group,Manufacturing,3040,1,56.26,0.1224,medium
MERCH_00662,Obrien-Mccoy,Digital,14282,2,$45.05,0.0019,low
MERCH_00663,"Wheeler, Green and Hodge",Retail,52960,-1,62.53,0.0024,medium
MERCH_00664,Kelly LLC,Services,59708,5,12.7,0.0423,medium
MERCH_00665,"GRANT, MURRAY AND CRUZ",Retail,ABC12,9,313.38,0.0028,low
MERCH_00666,"ABBOTT, MERRITT AND JONES",Unknown,92507,2,143.42,0.0042,low
MERCH_00667,Gonzalez-Ferguson,Digital,Unknown,5,39.92,0.0267,low
MERCH_00668,TYLER AND SONS,Retail,54550,16,106.66,0.0309,low
MERCH_00669,Obrien Group,Unknown,92987,0,$312.91,0.0165,high
MERCH_00670,White-Freeman,Digital,39427,1,17.91,Unknown,unknown
MERCH_00671,Ortiz and Sons,Retail,9554,1,$136.6,0.0164,medium
MERCH_00672,"Bond, Reeves and Kelley",Services,51514,2,28.04,0.013,low
